dimension,min_cluster_size,avg_score,total_clusters,outlier,cluster_results
85,10,0.11120328583766081,5,10,"[{'cluster': 3, 'doc_ids': [12, 42, 128, 158, 189, 197, 275, 333, 357, 363, 382, 579], 'count': 12, 'score': 0.3567135694145748}, {'cluster': 2, 'doc_ids': [2, 7, 41, 43, 78, 91, 103, 172, 174, 210, 324, 365, 411, 472, 544, 562], 'count': 16, 'score': 0.08579394864465958}, {'cluster': 1, 'doc_ids': [6, 11, 18, 24, 25, 29, 35, 36, 61, 75, 80, 84, 88, 97, 105, 113, 121, 122, 140, 156, 157, 163, 164, 168, 175, 180, 181, 198, 205, 211, 227, 235, 241, 242, 267, 277, 288, 299, 332, 338, 344, 349, 352, 377, 388, 399, 409, 470, 474, 480, 498, 503, 508, 509, 511, 520, 564], 'count': 57, 'score': -0.10994147122877734}, {'cluster': 0, 'doc_ids': [1, 47, 65, 67, 107, 126, 219, 467, 484, 513, 561], 'count': 11, 'score': 0.4013636415740209}, {'cluster': -1, 'doc_ids': [51, 71, 86, 95, 133, 270, 271, 368, 566, 580], 'count': 10, 'score': -0.17791325921617385}]"
85,15,0.024013072480969944,3,6,"[{'cluster': 1, 'doc_ids': [2, 7, 12, 41, 42, 43, 51, 78, 86, 91, 103, 128, 158, 172, 174, 189, 197, 210, 275, 324, 333, 357, 363, 365, 382, 411, 472, 544, 562, 579], 'count': 30, 'score': -0.06149066254607267}, {'cluster': 0, 'doc_ids': [1, 6, 11, 18, 24, 25, 29, 35, 36, 47, 61, 65, 67, 75, 80, 84, 88, 95, 97, 105, 107, 113, 121, 122, 126, 140, 156, 157, 163, 164, 168, 175, 180, 181, 198, 205, 211, 219, 227, 235, 241, 242, 267, 270, 277, 288, 299, 332, 338, 344, 349, 352, 377, 388, 399, 409, 467, 470, 474, 480, 484, 498, 503, 508, 509, 511, 513, 520, 561, 564], 'count': 70, 'score': -0.11647685478549609}, {'cluster': -1, 'doc_ids': [71, 133, 271, 368, 566, 580], 'count': 6, 'score': 0.2500067347744786}]"
85,20,0.024013072480969944,3,6,"[{'cluster': 1, 'doc_ids': [2, 7, 12, 41, 42, 43, 51, 78, 86, 91, 103, 128, 158, 172, 174, 189, 197, 210, 275, 324, 333, 357, 363, 365, 382, 411, 472, 544, 562, 579], 'count': 30, 'score': -0.06149066254607267}, {'cluster': 0, 'doc_ids': [1, 6, 11, 18, 24, 25, 29, 35, 36, 47, 61, 65, 67, 75, 80, 84, 88, 95, 97, 105, 107, 113, 121, 122, 126, 140, 156, 157, 163, 164, 168, 175, 180, 181, 198, 205, 211, 219, 227, 235, 241, 242, 267, 270, 277, 288, 299, 332, 338, 344, 349, 352, 377, 388, 399, 409, 467, 470, 474, 480, 484, 498, 503, 508, 509, 511, 513, 520, 561, 564], 'count': 70, 'score': -0.11647685478549609}, {'cluster': -1, 'doc_ids': [71, 133, 271, 368, 566, 580], 'count': 6, 'score': 0.2500067347744786}]"
85,25,0.024013072480969944,3,6,"[{'cluster': 1, 'doc_ids': [2, 7, 12, 41, 42, 43, 51, 78, 86, 91, 103, 128, 158, 172, 174, 189, 197, 210, 275, 324, 333, 357, 363, 365, 382, 411, 472, 544, 562, 579], 'count': 30, 'score': -0.06149066254607267}, {'cluster': 0, 'doc_ids': [1, 6, 11, 18, 24, 25, 29, 35, 36, 47, 61, 65, 67, 75, 80, 84, 88, 95, 97, 105, 107, 113, 121, 122, 126, 140, 156, 157, 163, 164, 168, 175, 180, 181, 198, 205, 211, 219, 227, 235, 241, 242, 267, 270, 277, 288, 299, 332, 338, 344, 349, 352, 377, 388, 399, 409, 467, 470, 474, 480, 484, 498, 503, 508, 509, 511, 513, 520, 561, 564], 'count': 70, 'score': -0.11647685478549609}, {'cluster': -1, 'doc_ids': [71, 133, 271, 368, 566, 580], 'count': 6, 'score': 0.2500067347744786}]"
85,30,0.024013072480969944,3,6,"[{'cluster': 1, 'doc_ids': [2, 7, 12, 41, 42, 43, 51, 78, 86, 91, 103, 128, 158, 172, 174, 189, 197, 210, 275, 324, 333, 357, 363, 365, 382, 411, 472, 544, 562, 579], 'count': 30, 'score': -0.06149066254607267}, {'cluster': 0, 'doc_ids': [1, 6, 11, 18, 24, 25, 29, 35, 36, 47, 61, 65, 67, 75, 80, 84, 88, 95, 97, 105, 107, 113, 121, 122, 126, 140, 156, 157, 163, 164, 168, 175, 180, 181, 198, 205, 211, 219, 227, 235, 241, 242, 267, 270, 277, 288, 299, 332, 338, 344, 349, 352, 377, 388, 399, 409, 467, 470, 474, 480, 484, 498, 503, 508, 509, 511, 513, 520, 561, 564], 'count': 70, 'score': -0.11647685478549609}, {'cluster': -1, 'doc_ids': [71, 133, 271, 368, 566, 580], 'count': 6, 'score': 0.2500067347744786}]"
80,10,0.2177147941130165,6,33,"[{'cluster': 4, 'doc_ids': [24, 25, 61, 80, 105, 140, 157, 180, 181, 198, 211, 235, 288, 299, 332, 498, 509, 520, 564], 'count': 19, 'score': 0.15914218737549812}, {'cluster': 3, 'doc_ids': [18, 43, 75, 107, 174, 210, 277, 365, 474, 503, 511], 'count': 11, 'score': 0.3299618892056827}, {'cluster': 2, 'doc_ids': [2, 7, 36, 91, 103, 122, 168, 175, 205, 227, 241, 324, 338, 352, 377, 411, 470, 472, 480, 508, 562], 'count': 21, 'score': 0.14487404796403158}, {'cluster': 1, 'doc_ids': [12, 41, 42, 78, 128, 158, 172, 189, 197, 275, 333, 357], 'count': 12, 'score': 0.4087042087560915}, {'cluster': 0, 'doc_ids': [1, 47, 65, 67, 126, 219, 467, 484, 513, 561], 'count': 10, 'score': 0.5051498139428976}, {'cluster': -1, 'doc_ids': [6, 11, 29, 35, 51, 71, 84, 86, 88, 95, 97, 113, 121, 133, 156, 163, 164, 242, 267, 270, 271, 344, 349, 363, 368, 382, 388, 399, 409, 544, 566, 579, 580], 'count': 33, 'score': -0.24154338256610264}]"
80,15,0.142249776101553,3,50,"[{'cluster': 1, 'doc_ids': [2, 7, 36, 91, 103, 122, 168, 175, 205, 227, 241, 324, 338, 352, 377, 411, 470, 472, 480, 508, 562], 'count': 21, 'score': 0.36978811457525956}, {'cluster': 0, 'doc_ids': [18, 24, 25, 43, 61, 75, 80, 88, 105, 107, 140, 157, 174, 180, 181, 198, 210, 211, 235, 271, 277, 288, 299, 332, 344, 365, 399, 474, 498, 503, 509, 511, 520, 544, 564], 'count': 35, 'score': 0.060920981331237786}, {'cluster': -1, 'doc_ids': [1, 6, 11, 12, 29, 35, 41, 42, 47, 51, 65, 67, 71, 78, 84, 86, 95, 97, 113, 121, 126, 128, 133, 156, 158, 163, 164, 172, 189, 197, 219, 242, 267, 270, 275, 333, 349, 357, 363, 368, 382, 388, 409, 467, 484, 513, 561, 566, 579, 580], 'count': 50, 'score': -0.003959767601838292}]"
80,20,0.142249776101553,3,50,"[{'cluster': 1, 'doc_ids': [2, 7, 36, 91, 103, 122, 168, 175, 205, 227, 241, 324, 338, 352, 377, 411, 470, 472, 480, 508, 562], 'count': 21, 'score': 0.36978811457525956}, {'cluster': 0, 'doc_ids': [18, 24, 25, 43, 61, 75, 80, 88, 105, 107, 140, 157, 174, 180, 181, 198, 210, 211, 235, 271, 277, 288, 299, 332, 344, 365, 399, 474, 498, 503, 509, 511, 520, 544, 564], 'count': 35, 'score': 0.060920981331237786}, {'cluster': -1, 'doc_ids': [1, 6, 11, 12, 29, 35, 41, 42, 47, 51, 65, 67, 71, 78, 84, 86, 95, 97, 113, 121, 126, 128, 133, 156, 158, 163, 164, 172, 189, 197, 219, 242, 267, 270, 275, 333, 349, 357, 363, 368, 382, 388, 409, 467, 484, 513, 561, 566, 579, 580], 'count': 50, 'score': -0.003959767601838292}]"
75,10,0.15165131098275755,5,25,"[{'cluster': 3, 'doc_ids': [12, 42, 128, 158, 189, 197, 271, 275, 333, 357, 363, 382, 544, 579], 'count': 14, 'score': 0.35738783254068135}, {'cluster': 2, 'doc_ids': [1, 41, 43, 47, 65, 67, 78, 103, 107, 126, 172, 174, 210, 219, 324, 365, 472, 484, 562], 'count': 19, 'score': 0.3642241160077449}, {'cluster': 1, 'doc_ids': [2, 7, 18, 36, 61, 75, 80, 88, 91, 97, 121, 122, 157, 163, 164, 175, 180, 211, 235, 241, 242, 277, 288, 332, 338, 377, 399, 411, 470, 474, 480, 498, 503, 508, 509, 511, 520, 564], 'count': 38, 'score': 0.019751457615152904}, {'cluster': 0, 'doc_ids': [11, 29, 113, 168, 205, 227, 344, 349, 352, 409], 'count': 10, 'score': 0.3019183745650482}, {'cluster': -1, 'doc_ids': [6, 24, 25, 35, 51, 71, 84, 86, 95, 105, 133, 140, 156, 181, 198, 267, 270, 299, 368, 388, 467, 513, 561, 566, 580], 'count': 25, 'score': -0.2850252258148397}]"
75,15,0.06793501269561002,3,35,"[{'cluster': 1, 'doc_ids': [2, 7, 18, 36, 61, 75, 80, 88, 91, 97, 121, 122, 157, 163, 164, 175, 180, 211, 235, 241, 242, 277, 288, 332, 338, 377, 399, 411, 470, 474, 480, 498, 503, 508, 509, 511, 520, 564], 'count': 38, 'score': 0.19937539962851705}, {'cluster': 0, 'doc_ids': [1, 12, 41, 42, 43, 47, 65, 67, 78, 103, 107, 126, 128, 158, 172, 174, 189, 197, 210, 219, 271, 275, 324, 333, 357, 363, 365, 382, 472, 484, 544, 562, 579], 'count': 33, 'score': -0.03474185338132873}, {'cluster': -1, 'doc_ids': [6, 11, 24, 25, 29, 35, 51, 71, 84, 86, 95, 105, 113, 133, 140, 156, 168, 181, 198, 205, 227, 267, 270, 299, 344, 349, 352, 368, 388, 409, 467, 513, 561, 566, 580], 'count': 35, 'score': 0.03917149183964174}]"
75,20,0.06793501269561002,3,35,"[{'cluster': 1, 'doc_ids': [2, 7, 18, 36, 61, 75, 80, 88, 91, 97, 121, 122, 157, 163, 164, 175, 180, 211, 235, 241, 242, 277, 288, 332, 338, 377, 399, 411, 470, 474, 480, 498, 503, 508, 509, 511, 520, 564], 'count': 38, 'score': 0.19937539962851705}, {'cluster': 0, 'doc_ids': [1, 12, 41, 42, 43, 47, 65, 67, 78, 103, 107, 126, 128, 158, 172, 174, 189, 197, 210, 219, 271, 275, 324, 333, 357, 363, 365, 382, 472, 484, 544, 562, 579], 'count': 33, 'score': -0.03474185338132873}, {'cluster': -1, 'doc_ids': [6, 11, 24, 25, 29, 35, 51, 71, 84, 86, 95, 105, 113, 133, 140, 156, 168, 181, 198, 205, 227, 267, 270, 299, 344, 349, 352, 368, 388, 409, 467, 513, 561, 566, 580], 'count': 35, 'score': 0.03917149183964174}]"
75,25,0.06793501269561002,3,35,"[{'cluster': 1, 'doc_ids': [2, 7, 18, 36, 61, 75, 80, 88, 91, 97, 121, 122, 157, 163, 164, 175, 180, 211, 235, 241, 242, 277, 288, 332, 338, 377, 399, 411, 470, 474, 480, 498, 503, 508, 509, 511, 520, 564], 'count': 38, 'score': 0.19937539962851705}, {'cluster': 0, 'doc_ids': [1, 12, 41, 42, 43, 47, 65, 67, 78, 103, 107, 126, 128, 158, 172, 174, 189, 197, 210, 219, 271, 275, 324, 333, 357, 363, 365, 382, 472, 484, 544, 562, 579], 'count': 33, 'score': -0.03474185338132873}, {'cluster': -1, 'doc_ids': [6, 11, 24, 25, 29, 35, 51, 71, 84, 86, 95, 105, 113, 133, 140, 156, 168, 181, 198, 205, 227, 267, 270, 299, 344, 349, 352, 368, 388, 409, 467, 513, 561, 566, 580], 'count': 35, 'score': 0.03917149183964174}]"
75,30,0.06793501269561002,3,35,"[{'cluster': 1, 'doc_ids': [2, 7, 18, 36, 61, 75, 80, 88, 91, 97, 121, 122, 157, 163, 164, 175, 180, 211, 235, 241, 242, 277, 288, 332, 338, 377, 399, 411, 470, 474, 480, 498, 503, 508, 509, 511, 520, 564], 'count': 38, 'score': 0.19937539962851705}, {'cluster': 0, 'doc_ids': [1, 12, 41, 42, 43, 47, 65, 67, 78, 103, 107, 126, 128, 158, 172, 174, 189, 197, 210, 219, 271, 275, 324, 333, 357, 363, 365, 382, 472, 484, 544, 562, 579], 'count': 33, 'score': -0.03474185338132873}, {'cluster': -1, 'doc_ids': [6, 11, 24, 25, 29, 35, 51, 71, 84, 86, 95, 105, 113, 133, 140, 156, 168, 181, 198, 205, 227, 267, 270, 299, 344, 349, 352, 368, 388, 409, 467, 513, 561, 566, 580], 'count': 35, 'score': 0.03917149183964174}]"
70,10,0.1743671790643889,3,11,"[{'cluster': 1, 'doc_ids': [24, 25, 105, 140, 168, 181, 198, 205, 227, 267, 299, 344, 352], 'count': 13, 'score': 0.2444781644926787}, {'cluster': 0, 'doc_ids': [1, 6, 7, 12, 18, 36, 41, 42, 43, 47, 51, 61, 65, 67, 75, 78, 80, 84, 86, 88, 91, 95, 97, 103, 107, 121, 122, 126, 128, 133, 156, 157, 158, 163, 164, 172, 174, 175, 180, 189, 197, 210, 211, 219, 235, 241, 242, 270, 271, 275, 277, 288, 324, 332, 333, 338, 357, 363, 365, 368, 377, 382, 388, 399, 467, 470, 472, 474, 480, 484, 498, 503, 508, 509, 511, 513, 520, 544, 561, 562, 564, 579], 'count': 82, 'score': -0.17363792034907422}, {'cluster': -1, 'doc_ids': [2, 11, 29, 35, 71, 113, 349, 409, 411, 566, 580], 'count': 11, 'score': 0.4522612930495622}]"
70,15,0.0674395209858021,3,58,"[{'cluster': 1, 'doc_ids': [36, 84, 88, 97, 122, 156, 163, 175, 180, 288, 338, 377, 388, 399, 480, 508, 509, 520], 'count': 18, 'score': 0.15772796776024808}, {'cluster': 0, 'doc_ids': [1, 18, 43, 61, 65, 75, 80, 107, 126, 157, 164, 174, 210, 211, 219, 235, 242, 271, 277, 332, 365, 467, 470, 474, 484, 498, 503, 511, 513, 564], 'count': 30, 'score': -0.0042335521142019975}, {'cluster': -1, 'doc_ids': [2, 6, 7, 11, 12, 24, 25, 29, 35, 41, 42, 47, 51, 67, 71, 78, 86, 91, 95, 103, 105, 113, 121, 128, 133, 140, 158, 168, 172, 181, 189, 197, 198, 205, 227, 241, 267, 270, 275, 299, 324, 333, 344, 349, 352, 357, 363, 368, 382, 409, 411, 472, 544, 561, 562, 566, 579, 580], 'count': 58, 'score': 0.048824147311360214}]"
65,10,0.178053062790537,6,22,"[{'cluster': 4, 'doc_ids': [7, 24, 25, 61, 80, 91, 97, 103, 105, 140, 157, 163, 180, 181, 198, 211, 235, 288, 299, 324, 332, 472, 498, 509, 520, 562, 564], 'count': 27, 'score': -0.17668202779649003}, {'cluster': 3, 'doc_ids': [1, 18, 43, 47, 65, 67, 75, 107, 126, 174, 210, 219, 277, 365, 474, 484, 503, 511, 561], 'count': 19, 'score': 0.2532441767640254}, {'cluster': 2, 'doc_ids': [12, 42, 128, 158, 189, 197, 267, 275, 333, 357, 544], 'count': 11, 'score': 0.5577209504449409}, {'cluster': 1, 'doc_ids': [2, 6, 36, 122, 164, 175, 241, 242, 338, 377, 411, 470, 480, 508], 'count': 14, 'score': 0.2857861290069481}, {'cluster': 0, 'doc_ids': [11, 29, 35, 95, 113, 168, 205, 227, 270, 344, 349, 352, 409], 'count': 13, 'score': 0.41999887019879567}, {'cluster': -1, 'doc_ids': [41, 51, 71, 78, 84, 86, 88, 121, 133, 156, 172, 271, 363, 368, 382, 388, 399, 467, 513, 566, 579, 580], 'count': 22, 'score': -0.2717497218749979}]"
65,15,0.1355159677691189,3,60,"[{'cluster': 1, 'doc_ids': [7, 24, 25, 61, 80, 91, 97, 103, 105, 140, 157, 163, 180, 181, 198, 211, 235, 288, 299, 324, 332, 472, 498, 509, 520, 562, 564], 'count': 27, 'score': 0.0456427255297749}, {'cluster': 0, 'doc_ids': [1, 18, 43, 47, 65, 67, 75, 107, 126, 174, 210, 219, 277, 365, 474, 484, 503, 511, 561], 'count': 19, 'score': 0.3723463327656018}, {'cluster': -1, 'doc_ids': [2, 6, 11, 12, 29, 35, 36, 41, 42, 51, 71, 78, 84, 86, 88, 95, 113, 121, 122, 128, 133, 156, 158, 164, 168, 172, 175, 189, 197, 205, 227, 241, 242, 267, 270, 271, 275, 333, 338, 344, 349, 352, 357, 363, 368, 377, 382, 388, 399, 409, 411, 467, 470, 480, 508, 513, 544, 566, 579, 580], 'count': 60, 'score': -0.01144115498802}]"
60,10,0.11428273025765497,6,20,"[{'cluster': 4, 'doc_ids': [24, 25, 105, 140, 168, 181, 198, 205, 227, 267, 299, 344, 352], 'count': 13, 'score': 0.19789860976229948}, {'cluster': 3, 'doc_ids': [2, 7, 36, 61, 80, 91, 103, 122, 157, 164, 175, 211, 235, 241, 242, 324, 332, 338, 377, 411, 470, 472, 480, 498, 508, 562, 564], 'count': 27, 'score': 0.03764025016769918}, {'cluster': 2, 'doc_ids': [1, 18, 43, 65, 75, 107, 121, 126, 174, 189, 210, 219, 277, 333, 365, 467, 474, 484, 503, 511, 513, 544], 'count': 22, 'score': -0.012119884320772744}, {'cluster': 1, 'doc_ids': [12, 35, 41, 42, 78, 128, 133, 158, 172, 197, 275, 357, 368], 'count': 13, 'score': 0.10018567105870319}, {'cluster': 0, 'doc_ids': [84, 88, 97, 156, 163, 180, 288, 388, 399, 509, 520], 'count': 11, 'score': 0.5158504557054292}, {'cluster': -1, 'doc_ids': [6, 11, 29, 47, 51, 67, 71, 86, 95, 113, 270, 271, 349, 363, 382, 409, 561, 566, 579, 580], 'count': 20, 'score': -0.15375872082742845}]"
