dimension,min_cluster_size,avg_score,total_clusters,outlier,cluster_results
85,20,0.3720426401055843,3,50,"[{'cluster': 1, 'doc_ids': [16, 23, 132, 165, 169, 183, 188, 231, 234, 259, 314, 327, 330, 378, 389, 398, 418, 427, 460, 462, 463, 469, 473, 478, 479, 507, 525, 547, 548, 559, 563, 592], 'count': 32, 'score': 0.8130581544217248}, {'cluster': 0, 'doc_ids': [59, 72, 82, 120, 171, 230, 232, 283, 303, 316, 374, 380, 391, 458, 464, 475, 497, 551, 565, 569, 572, 576, 578, 588, 590], 'count': 25, 'score': 0.9374259309885902}, {'cluster': -1, 'doc_ids': [8, 9, 37, 46, 66, 73, 74, 87, 89, 92, 93, 96, 106, 118, 129, 135, 137, 141, 144, 153, 161, 162, 204, 208, 226, 236, 237, 252, 282, 289, 301, 302, 312, 317, 318, 320, 331, 393, 405, 437, 443, 444, 452, 476, 490, 496, 528, 531, 557, 567], 'count': 50, 'score': -0.6343561650935621}]"
80,10,0.36280652460570373,3,38,"[{'cluster': 1, 'doc_ids': [16, 23, 37, 66, 87, 89, 93, 106, 129, 132, 137, 165, 183, 188, 226, 234, 236, 259, 289, 327, 330, 378, 389, 398, 418, 460, 462, 463, 469, 478, 496, 507, 525, 528, 547, 548, 557, 563, 592], 'count': 39, 'score': 0.8420989134143776}, {'cluster': 0, 'doc_ids': [82, 120, 135, 171, 208, 230, 232, 282, 283, 303, 316, 317, 320, 331, 374, 391, 444, 458, 464, 475, 497, 551, 559, 565, 569, 572, 576, 578, 588, 590], 'count': 30, 'score': 0.827334055203129}, {'cluster': -1, 'doc_ids': [8, 9, 46, 59, 72, 73, 74, 92, 96, 118, 141, 144, 153, 161, 162, 169, 204, 231, 237, 252, 301, 302, 312, 314, 318, 380, 393, 405, 427, 437, 443, 452, 473, 476, 479, 490, 531, 567], 'count': 38, 'score': -0.5810133948003956}]"
80,15,0.36302121666306436,3,53,"[{'cluster': 1, 'doc_ids': [16, 37, 87, 89, 132, 165, 183, 188, 226, 234, 236, 330, 389, 418, 427, 460, 462, 463, 469, 473, 478, 479, 507, 525, 547, 548, 557, 563, 592], 'count': 29, 'score': 0.8702000367954459}, {'cluster': 0, 'doc_ids': [82, 120, 135, 171, 208, 232, 283, 303, 316, 317, 331, 374, 391, 458, 464, 475, 497, 551, 559, 569, 572, 576, 578, 588, 590], 'count': 25, 'score': 0.8721978218537586}, {'cluster': -1, 'doc_ids': [8, 9, 23, 46, 59, 66, 72, 73, 74, 92, 93, 96, 106, 118, 129, 137, 141, 144, 153, 161, 162, 169, 204, 230, 231, 237, 252, 259, 282, 289, 301, 302, 312, 314, 318, 320, 327, 378, 380, 393, 398, 405, 437, 443, 444, 452, 476, 490, 496, 528, 531, 565, 567], 'count': 53, 'score': -0.6533342086600115}]"
80,20,0.3465681349912339,3,59,"[{'cluster': 1, 'doc_ids': [16, 87, 132, 165, 183, 226, 234, 259, 314, 330, 418, 460, 462, 463, 469, 473, 479, 507, 525, 547, 548, 563, 592], 'count': 23, 'score': 0.8809338218197812}, {'cluster': 0, 'doc_ids': [72, 82, 120, 208, 230, 232, 283, 303, 316, 331, 380, 391, 458, 464, 475, 497, 551, 559, 565, 569, 572, 576, 578, 588, 590], 'count': 25, 'score': 0.8599005052419041}, {'cluster': -1, 'doc_ids': [8, 9, 23, 37, 46, 59, 66, 73, 74, 89, 92, 93, 96, 106, 118, 129, 135, 137, 141, 144, 153, 161, 162, 169, 171, 188, 204, 231, 236, 237, 252, 282, 289, 301, 302, 312, 317, 318, 320, 327, 374, 378, 389, 393, 398, 405, 427, 437, 443, 444, 452, 476, 478, 490, 496, 528, 531, 557, 567], 'count': 59, 'score': -0.7011299220879837}]"
75,10,0.4356783533375444,3,32,"[{'cluster': 1, 'doc_ids': [9, 16, 23, 37, 46, 66, 87, 89, 93, 132, 137, 141, 161, 165, 183, 188, 226, 231, 234, 236, 259, 289, 301, 327, 330, 378, 389, 418, 460, 462, 463, 469, 473, 478, 496, 507, 525, 528, 547, 548, 563, 592], 'count': 42, 'score': 0.844826587045001}, {'cluster': 0, 'doc_ids': [59, 72, 74, 82, 120, 135, 171, 208, 230, 232, 282, 283, 302, 303, 316, 317, 331, 374, 380, 391, 393, 458, 464, 475, 497, 551, 565, 569, 572, 576, 578, 588, 590], 'count': 33, 'score': 0.872886236984188}, {'cluster': -1, 'doc_ids': [8, 73, 92, 96, 106, 118, 129, 144, 153, 162, 169, 204, 237, 252, 312, 314, 318, 320, 398, 405, 427, 437, 443, 444, 452, 476, 479, 490, 531, 557, 559, 567], 'count': 32, 'score': -0.41067776401655576}]"
75,15,0.38809151901504,3,42,"[{'cluster': 1, 'doc_ids': [59, 72, 82, 120, 135, 171, 208, 230, 232, 283, 303, 316, 317, 331, 374, 380, 391, 393, 458, 464, 475, 496, 497, 551, 565, 569, 572, 576, 578, 588, 590], 'count': 31, 'score': 0.8526778520495693}, {'cluster': 0, 'doc_ids': [16, 23, 37, 87, 89, 132, 137, 183, 188, 226, 231, 234, 236, 259, 289, 301, 330, 378, 389, 398, 418, 460, 462, 463, 469, 478, 507, 525, 528, 547, 548, 557, 563, 592], 'count': 34, 'score': 0.8462563096111764}, {'cluster': -1, 'doc_ids': [8, 9, 46, 66, 73, 74, 92, 93, 96, 106, 118, 129, 141, 144, 153, 161, 162, 165, 169, 204, 237, 252, 282, 302, 312, 314, 318, 320, 327, 405, 427, 437, 443, 444, 452, 473, 476, 479, 490, 531, 559, 567], 'count': 42, 'score': -0.5346596046156255}]"
75,20,0.35727689695761494,3,55,"[{'cluster': 1, 'doc_ids': [16, 23, 87, 132, 165, 183, 188, 226, 234, 259, 301, 330, 378, 389, 398, 418, 443, 460, 462, 463, 469, 473, 478, 507, 525, 528, 547, 548, 563, 592], 'count': 30, 'score': 0.9018764925109839}, {'cluster': 0, 'doc_ids': [72, 82, 120, 230, 232, 283, 303, 316, 380, 391, 458, 475, 497, 551, 559, 565, 569, 572, 576, 578, 588, 590], 'count': 22, 'score': 0.8316043286884031}, {'cluster': -1, 'doc_ids': [8, 9, 37, 46, 59, 66, 73, 74, 89, 92, 93, 96, 106, 118, 129, 135, 137, 141, 144, 153, 161, 162, 169, 171, 204, 208, 231, 236, 237, 252, 282, 289, 302, 312, 314, 317, 318, 320, 327, 331, 374, 393, 405, 427, 437, 444, 452, 464, 476, 479, 490, 496, 531, 557, 567], 'count': 55, 'score': -0.6616501303265421}]"
70,10,0.4300261487015804,3,32,"[{'cluster': 1, 'doc_ids': [9, 16, 23, 37, 46, 66, 89, 106, 129, 132, 137, 161, 183, 188, 226, 234, 236, 259, 289, 301, 327, 330, 378, 389, 398, 418, 427, 460, 462, 463, 469, 478, 496, 507, 525, 528, 547, 548, 563, 567, 592], 'count': 41, 'score': 0.7693651179760471}, {'cluster': 0, 'doc_ids': [59, 72, 82, 92, 120, 135, 171, 208, 230, 232, 252, 282, 283, 302, 303, 316, 317, 318, 331, 374, 380, 391, 458, 464, 475, 497, 551, 565, 569, 572, 576, 578, 588, 590], 'count': 34, 'score': 0.9038544093073503}, {'cluster': -1, 'doc_ids': [8, 73, 74, 87, 93, 96, 118, 141, 144, 153, 162, 165, 169, 204, 231, 237, 312, 314, 320, 393, 405, 437, 443, 444, 452, 473, 476, 479, 490, 531, 557, 559], 'count': 32, 'score': -0.38314108117865614}]"
70,15,0.3719961871819635,3,50,"[{'cluster': 1, 'doc_ids': [9, 16, 23, 46, 66, 89, 106, 132, 183, 226, 234, 236, 259, 327, 330, 378, 389, 398, 418, 460, 462, 463, 469, 478, 507, 525, 547, 548, 563, 592], 'count': 30, 'score': 0.8873290370126926}, {'cluster': 0, 'doc_ids': [59, 72, 74, 120, 135, 171, 208, 232, 283, 303, 317, 331, 374, 380, 391, 458, 464, 475, 497, 551, 565, 567, 569, 572, 578, 588, 590], 'count': 27, 'score': 0.7995114982799544}, {'cluster': -1, 'doc_ids': [8, 37, 73, 82, 87, 92, 93, 96, 118, 129, 137, 141, 144, 153, 161, 162, 165, 169, 188, 204, 230, 231, 237, 252, 282, 289, 301, 302, 312, 314, 316, 318, 320, 393, 405, 427, 437, 443, 444, 452, 473, 476, 479, 490, 496, 528, 531, 557, 559, 576], 'count': 50, 'score': -0.5708519737467566}]"
70,20,0.3655678846149562,3,54,"[{'cluster': 1, 'doc_ids': [16, 23, 46, 66, 106, 132, 183, 188, 226, 234, 259, 314, 330, 378, 389, 398, 418, 427, 460, 462, 463, 469, 473, 478, 479, 507, 525, 547, 548, 563, 592], 'count': 31, 'score': 0.9037475102813844}, {'cluster': 0, 'doc_ids': [59, 72, 82, 230, 232, 283, 303, 331, 380, 391, 458, 464, 475, 497, 551, 565, 567, 569, 572, 578, 588, 590], 'count': 22, 'score': 0.8019798109358521}, {'cluster': -1, 'doc_ids': [8, 9, 37, 73, 74, 87, 89, 92, 93, 96, 118, 120, 129, 135, 137, 141, 144, 153, 161, 162, 165, 169, 171, 204, 208, 231, 236, 237, 252, 282, 289, 301, 302, 312, 316, 317, 318, 320, 327, 374, 393, 405, 437, 443, 444, 452, 476, 490, 496, 528, 531, 557, 559, 576], 'count': 54, 'score': -0.6090236673723679}]"
65,10,0.3899242672261319,3,39,"[{'cluster': 1, 'doc_ids': [16, 37, 46, 66, 89, 118, 129, 132, 183, 188, 226, 234, 236, 259, 289, 301, 314, 327, 330, 378, 389, 398, 418, 460, 462, 463, 469, 478, 507, 525, 528, 547, 548, 557, 563, 567, 592], 'count': 37, 'score': 0.8162186804655049}, {'cluster': 0, 'doc_ids': [59, 72, 74, 82, 120, 135, 171, 208, 232, 282, 283, 303, 316, 317, 331, 374, 380, 391, 393, 458, 464, 475, 497, 551, 565, 569, 572, 576, 578, 588, 590], 'count': 31, 'score': 0.9083599438026684}, {'cluster': -1, 'doc_ids': [8, 9, 23, 73, 87, 92, 93, 96, 106, 137, 141, 144, 153, 161, 162, 165, 169, 204, 230, 231, 237, 252, 302, 312, 318, 320, 405, 427, 437, 443, 444, 452, 473, 476, 479, 490, 496, 531, 559], 'count': 39, 'score': -0.5548058225897776}]"
65,15,0.40967233617308335,3,39,"[{'cluster': 1, 'doc_ids': [9, 16, 37, 46, 66, 118, 132, 137, 161, 165, 183, 188, 226, 234, 236, 259, 289, 327, 330, 378, 389, 398, 418, 443, 460, 463, 469, 473, 478, 496, 507, 525, 528, 547, 548, 557, 563, 592], 'count': 38, 'score': 0.8362735715649182}, {'cluster': 0, 'doc_ids': [59, 72, 82, 120, 135, 171, 208, 232, 282, 283, 303, 316, 317, 331, 374, 380, 391, 393, 458, 464, 475, 497, 551, 565, 569, 572, 576, 578, 588, 590], 'count': 30, 'score': 0.9248966797267711}, {'cluster': -1, 'doc_ids': [8, 23, 73, 74, 87, 89, 92, 93, 96, 106, 129, 141, 144, 153, 162, 169, 204, 230, 231, 237, 252, 301, 302, 312, 314, 318, 320, 405, 427, 437, 444, 452, 462, 476, 479, 490, 531, 559, 567], 'count': 39, 'score': -0.5321532427724394}]"
65,20,0.36601111639903694,3,54,"[{'cluster': 1, 'doc_ids': [16, 46, 66, 132, 137, 165, 169, 183, 188, 226, 234, 236, 259, 314, 330, 398, 405, 418, 443, 460, 463, 469, 473, 478, 507, 525, 547, 548, 563, 567, 592], 'count': 31, 'score': 0.7638602841937694}, {'cluster': 0, 'doc_ids': [59, 72, 82, 135, 208, 232, 283, 303, 316, 380, 391, 458, 464, 475, 497, 551, 569, 572, 576, 578, 588, 590], 'count': 22, 'score': 0.9634900150762324}, {'cluster': -1, 'doc_ids': [8, 9, 23, 37, 73, 74, 87, 89, 92, 93, 96, 106, 118, 120, 129, 141, 144, 153, 161, 162, 171, 204, 230, 231, 237, 252, 282, 289, 301, 302, 312, 317, 318, 320, 327, 331, 374, 378, 389, 393, 427, 437, 444, 452, 462, 476, 479, 490, 496, 528, 531, 557, 559, 565], 'count': 54, 'score': -0.6293169500728909}]"
60,10,0.37309143965942887,3,35,"[{'cluster': 1, 'doc_ids': [16, 37, 66, 87, 89, 93, 132, 141, 161, 183, 188, 226, 234, 236, 259, 289, 301, 327, 330, 378, 389, 398, 418, 460, 462, 463, 469, 473, 478, 507, 525, 528, 547, 548, 557, 563, 565, 567, 592], 'count': 39, 'score': 0.7538551120235695}, {'cluster': 0, 'doc_ids': [59, 72, 74, 82, 120, 135, 171, 208, 232, 252, 282, 283, 302, 303, 316, 317, 331, 374, 391, 393, 458, 464, 475, 476, 497, 531, 551, 569, 572, 576, 578, 588, 590], 'count': 33, 'score': 0.8542309786757752}, {'cluster': -1, 'doc_ids': [8, 9, 23, 46, 73, 92, 96, 106, 118, 129, 137, 144, 153, 162, 165, 169, 204, 230, 231, 237, 312, 314, 318, 320, 380, 405, 427, 437, 443, 444, 452, 479, 490, 496, 559], 'count': 35, 'score': -0.48881177172105805}]"
60,15,0.38919719795947283,3,46,"[{'cluster': 1, 'doc_ids': [16, 87, 89, 132, 183, 188, 226, 234, 236, 259, 301, 314, 327, 330, 389, 398, 418, 460, 462, 463, 469, 473, 478, 507, 525, 528, 547, 548, 557, 563, 592], 'count': 31, 'score': 0.8618544692887341}, {'cluster': 0, 'doc_ids': [59, 72, 82, 120, 135, 171, 208, 232, 283, 303, 316, 317, 318, 331, 374, 380, 391, 393, 458, 464, 475, 479, 497, 551, 569, 572, 576, 578, 588, 590], 'count': 30, 'score': 0.8600716787028911}, {'cluster': -1, 'doc_ids': [8, 9, 23, 37, 46, 66, 73, 74, 92, 93, 96, 106, 118, 129, 137, 141, 144, 153, 161, 162, 165, 169, 204, 230, 231, 237, 252, 282, 289, 302, 312, 320, 378, 405, 427, 437, 443, 444, 452, 476, 490, 496, 531, 559, 565, 567], 'count': 46, 'score': -0.5543345541132068}]"
60,20,0.36499456153850596,3,55,"[{'cluster': 1, 'doc_ids': [16, 87, 132, 137, 183, 188, 226, 234, 314, 330, 389, 398, 418, 443, 460, 462, 463, 469, 473, 478, 507, 525, 528, 547, 548, 557, 563, 592], 'count': 28, 'score': 0.8853133613092383}, {'cluster': 0, 'doc_ids': [59, 72, 82, 208, 232, 283, 303, 316, 317, 331, 380, 391, 458, 464, 475, 497, 551, 559, 569, 572, 576, 578, 588, 590], 'count': 24, 'score': 0.868020645408075}, {'cluster': -1, 'doc_ids': [8, 9, 23, 37, 46, 66, 73, 74, 89, 92, 93, 96, 106, 118, 120, 129, 135, 141, 144, 153, 161, 162, 165, 169, 171, 204, 230, 231, 236, 237, 252, 259, 282, 289, 301, 302, 312, 318, 320, 327, 374, 378, 393, 405, 427, 437, 444, 452, 476, 479, 490, 496, 531, 565, 567], 'count': 55, 'score': -0.6583503221017954}]"
55,10,0.4026867688678067,3,33,"[{'cluster': 1, 'doc_ids': [9, 16, 37, 66, 87, 89, 106, 129, 132, 137, 141, 161, 165, 183, 188, 226, 234, 236, 259, 289, 301, 314, 327, 330, 378, 389, 398, 418, 460, 462, 463, 469, 473, 478, 496, 507, 525, 528, 547, 548, 557, 563, 592], 'count': 43, 'score': 0.8408707632381913}, {'cluster': 0, 'doc_ids': [59, 82, 120, 135, 171, 208, 232, 252, 282, 283, 303, 316, 317, 331, 374, 380, 391, 393, 458, 464, 475, 497, 531, 551, 565, 569, 572, 576, 578, 588, 590], 'count': 31, 'score': 0.8613521435528432}, {'cluster': -1, 'doc_ids': [8, 23, 46, 72, 73, 74, 92, 93, 96, 118, 144, 153, 162, 169, 204, 230, 231, 237, 302, 312, 318, 320, 405, 427, 437, 443, 444, 452, 476, 479, 490, 559, 567], 'count': 33, 'score': -0.4941626001876146}]"
55,15,0.4181015430739965,3,39,"[{'cluster': 1, 'doc_ids': [9, 16, 46, 87, 89, 106, 132, 137, 141, 161, 165, 183, 188, 226, 234, 236, 259, 289, 330, 378, 389, 398, 418, 460, 462, 463, 469, 473, 478, 496, 507, 525, 528, 547, 548, 557, 563, 592], 'count': 38, 'score': 0.8374301381719427}, {'cluster': 0, 'doc_ids': [59, 72, 82, 92, 120, 171, 208, 232, 252, 283, 303, 316, 317, 318, 331, 374, 380, 391, 458, 464, 475, 497, 551, 565, 569, 572, 576, 578, 588, 590], 'count': 30, 'score': 0.9275002153244092}, {'cluster': -1, 'doc_ids': [8, 23, 37, 66, 73, 74, 93, 96, 118, 129, 135, 144, 153, 162, 169, 204, 230, 231, 237, 282, 301, 302, 312, 314, 320, 327, 393, 405, 427, 437, 443, 444, 452, 476, 479, 490, 531, 559, 567], 'count': 39, 'score': -0.5106257242743625}]"
50,10,0.43052815793628363,3,33,"[{'cluster': 1, 'doc_ids': [59, 72, 74, 82, 120, 135, 171, 208, 230, 232, 282, 283, 303, 316, 317, 331, 374, 380, 391, 393, 458, 464, 475, 497, 551, 565, 569, 572, 576, 578, 588, 590], 'count': 32, 'score': 0.8796459152681466}, {'cluster': 0, 'doc_ids': [9, 16, 37, 46, 66, 89, 118, 132, 137, 141, 161, 188, 226, 231, 234, 236, 237, 259, 289, 301, 314, 327, 330, 378, 389, 398, 418, 460, 462, 463, 469, 473, 478, 507, 525, 528, 547, 548, 557, 563, 567, 592], 'count': 42, 'score': 0.8255160831849446}, {'cluster': -1, 'doc_ids': [8, 23, 73, 87, 92, 93, 96, 106, 129, 144, 153, 162, 165, 169, 183, 204, 252, 302, 312, 318, 320, 405, 427, 437, 443, 444, 452, 476, 479, 490, 496, 531, 559], 'count': 33, 'score': -0.4135775246442404}]"
50,15,0.3713932541780713,3,42,"[{'cluster': 1, 'doc_ids': [9, 16, 46, 132, 137, 165, 183, 188, 226, 234, 236, 237, 301, 314, 327, 330, 378, 389, 398, 405, 418, 460, 462, 463, 469, 473, 478, 496, 507, 525, 528, 547, 548, 557, 563, 567, 592], 'count': 37, 'score': 0.6988699482730798}, {'cluster': 0, 'doc_ids': [59, 74, 82, 120, 135, 171, 208, 230, 232, 283, 303, 316, 317, 331, 374, 380, 391, 458, 464, 475, 497, 551, 569, 572, 576, 578, 588, 590], 'count': 28, 'score': 0.9239846630704419}, {'cluster': -1, 'doc_ids': [8, 23, 37, 66, 72, 73, 87, 89, 92, 93, 96, 106, 118, 129, 141, 144, 153, 161, 162, 169, 204, 231, 252, 259, 282, 289, 302, 312, 318, 320, 393, 427, 437, 443, 444, 452, 476, 479, 490, 531, 559, 565], 'count': 42, 'score': -0.508674848809308}]"
